[1, 1, 1, 8, 1, 8, 1, 7, 7]:0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
[1, 8, 7, 8, 1, 8, 1, 7, 7]:0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0
[8, 8, 7, 8, 7, 8, 1, 7, 7]:10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0
[8, 8, 7, 8, 7, 8, 7, 7, 7]:-90.0,-90.0,0.0,-90.0,0.0,-90.0,0.0,0.0,0.0
[1, 1, 1, 8, 1, 8, 7, 7, 1]:0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
[1, 7, 1, 8, 8, 8, 7, 7, 1]:0.0,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0
[1, 1, 1, 7, 1, 8, 8, 8, 7]:0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0
[8, 7, 1, 7, 1, 8, 8, 8, 7]:38.5926251165,0.0,48.2407813956,48.5926251164,0.0,47.8009767444,48.5926251164,48.5926251164,0.0
[8, 7, 8, 7, 7, 8, 8, 8, 7]:60.0,0.0,60.0,60.0,0.0,46.0,46.0,60.0,46.0
[1, 1, 7, 1, 1, 8, 1, 7, 8]:0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
[8, 7, 7, 1, 1, 8, 1, 7, 8]:10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0
[8, 7, 7, 1, 8, 8, 7, 7, 8]:110.0,0.0,110.0,0.0,110.0,0.0,0.0,0.0,110.0
[7, 1, 8, 1, 1, 1, 7, 1, 8]:0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0
[7, 1, 8, 8, 1, 7, 7, 1, 8]:49.8488842725,0.0,49.8488842725,49.8488842725,0.0,49.8488842725,0.0,49.8111053407,0.0
[7, 8, 8, 8, 7, 7, 7, 1, 8]:0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0
[7, 8, 8, 8, 7, 7, 7, 7, 8]:60.0,60.0,60.0,60.0,0.0,0.0,0.0,60.0,60.0
[1, 1, 1, 7, 8, 1, 1, 1, 1]:0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
[8, 1, 1, 7, 8, 7, 1, 1, 1]:49.9999917725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9999957875
[8, 1, 1, 7, 8, 7, 1, 7, 8]:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
[1, 8, 1, 7, 8, 1, 1, 7, 1]:0.0,49.9999871445,0.0,0.0,49.9999871445,49.9999871445,0.0,0.0,0.0
[8, 8, 1, 7, 8, 1, 7, 7, 1]:10.0,0.0,49.9999999979,0.0,49.9999999979,49.9999999967,0.0,0.0,0.0
[8, 8, 8, 7, 8, 1, 7, 7, 7]:0.0,549.999909497,549.999909497,0.0,0.0,549.999886872,549.999886872,0.0,549.999723808
[1, 7, 1, 1, 1, 1, 8, 8, 1]:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8, 7, 7, 1, 1, 1, 8, 8, 1]:10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0
[8, 7, 7, 8, 1, 7, 8, 8, 1]:550.0,0.0,0.0,550.0,0.0,0.0,550.0,0.0,537.0
[7, 1, 7, 8, 8, 1, 7, 1, 8]:0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,0.0
[7, 8, 7, 8, 8, 7, 7, 1, 8]:0.0,48.2407813956,50.0,50.0,50.0,0.0,50.0,50.0,0.0
[7, 8, 7, 8, 8, 7, 7, 7, 8]:60.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0
[1, 1, 8, 1, 1, 7, 1, 8, 1]:0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
[1, 1, 8, 1, 7, 7, 8, 8, 1]:0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
[7, 1, 8, 8, 7, 7, 8, 8, 1]:0.0,0.0,0.0,44.63129088,0.0,45.705032704,45.705032704,45.705032704,44.63129088
[7, 8, 8, 8, 7, 7, 8, 8, 7]:-90.0,-90.0,-90.0,-90.0,0.0,-90.0,-90.0,-90.0,-90.0
[8, 1, 1, 1, 1, 1, 1, 7, 1]:50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,40.0
[8, 1, 8, 1, 1, 1, 7, 7, 1]:0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
[8, 1, 8, 8, 7, 1, 7, 7, 1]:49.9998129278,49.9999233752,0.0,49.9999607681,0.0,0.0,49.9994291009,0.0,49.9999509601
[8, 1, 8, 8, 7, 7, 7, 7, 8]:45.705032704,44.63129088,45.705032704,0.0,0.0,45.705032704,43.2891136,45.705032704,44.63129088
[8, 7, 8, 8, 7, 7, 7, 7, 8]:-90.0,0.0,-90.0,-90.0,0.0,0.0,-90.0,0.0,-90.0
[7, 1, 1, 7, 1, 8, 1, 1, 8]:0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
[7, 7, 1, 7, 1, 8, 1, 8, 8]:0.0,49.9988849627,0.0,0.0,0.0,0.0,49.9988849627,49.9965971763,49.9991079702
[7, 7, 7, 7, 8, 8, 1, 8, 8]:0.0,-90.0,-90.0,0.0,-90.0,-90.0,-90.0,-90.0,-90.0
[8, 1, 1, 8, 1, 1, 7, 1, 1]:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8, 8, 1, 8, 1, 1, 7, 7, 1]:0.0,49.9982577543,0.0,49.9982577543,0.0,49.9978221929,0.0,0.0,0.0
[8, 8, 1, 8, 1, 8, 7, 7, 7]:0.0,-90.0,-90.0,-90.0,0.0,-90.0,0.0,0.0,0.0
[1, 1, 1, 1, 1, 7, 1, 8, 8]:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
[7, 8, 1, 1, 1, 7, 1, 8, 8]:10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
[7, 8, 8, 1, 7, 7, 1, 8, 8]:48.2407813956,47.8009767444,47.8009767444,0.0,0.0,47.8009767444,48.2407813956,0.0,0.0
[7, 8, 8, 8, 7, 7, 7, 8, 8]:50.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0
[8, 8, 1, 8, 1, 7, 7, 1, 1]:0.0,49.99999663,0.0,49.999997304,0.0,49.999993418,0.0,0.0,49.99999663
[8, 8, 1, 8, 1, 7, 7, 8, 7]:0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0
[8, 8, 7, 8, 8, 7, 7, 8, 7]:0.0,110.0,0.0,110.0,110.0,0.0,0.0,110.0,0.0
[1, 1, 7, 8, 1, 7, 1, 8, 8]:0.0,39.9965971763,0.0,49.994683088,0.0,49.9965971763,0.0,0.0,0.0
[1, 8, 7, 8, 1, 7, 7, 8, 8]:49.9504823984,49.9603859187,0.0,0.0,0.0,49.9603859187,0.0,49.9603859187,0.0
[8, 8, 7, 8, 7, 7, 7, 8, 8]:-90.0,-90.0,0.0,-90.0,0.0,-90.0,-90.0,-90.0,-90.0
[8, 8, 1, 7, 1, 1, 7, 1, 8]:10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
[8, 8, 1, 7, 7, 8, 7, 1, 8]:0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0
[1, 1, 1, 1, 8, 7, 1, 8, 1]:0.0,50.0,0.0,50.0,50.0,50.0,0.0,50.0,0.0
[8, 1, 7, 1, 8, 7, 1, 8, 1]:49.974646988,0.0,0.0,39.974646988,49.974646988,0.0,0.0,0.0,0.0
[8, 1, 7, 7, 8, 7, 1, 8, 8]:110.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,110.0
[8, 8, 1, 1, 7, 8, 7, 1, 1]:0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
[8, 1, 1, 1, 1, 1, 7, 1, 8]:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8, 1, 1, 7, 1, 8, 7, 1, 8]:0.0,0.0,49.9896154063,0.0,0.0,49.9870192579,49.9870192579,0.0,49.9896154063
[8, 1, 7, 7, 1, 8, 7, 8, 8]:0.0,32.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0
[1, 7, 8, 1, 1, 1, 1, 1, 1]:50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0
[8, 7, 8, 1, 1, 1, 1, 7, 1]:10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8, 7, 8, 1, 1, 1, 8, 7, 7]:10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
[8, 7, 8, 1, 7, 8, 8, 7, 7]:-90.0,0.0,-90.0,0.0,0.0,-90.0,-90.0,0.0,0.0
[8, 1, 8, 1, 7, 1, 7, 1, 8]:0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
[8, 1, 8, 1, 7, 7, 7, 8, 8]:10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0
[8, 8, 8, 7, 7, 7, 7, 8, 8]:0.0,110.0,110.0,0.0,0.0,110.0,110.0,0.0,110.0
[1, 8, 1, 7, 1, 1, 1, 8, 1]:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1, 8, 8, 7, 1, 7, 1, 8, 1]:0.0,39.9999999514,49.9999999051,0.0,0.0,0.0,49.9999999393,0.0,0.0
[8, 8, 8, 7, 1, 7, 7, 8, 1]:549.99999602,549.999992226,549.99999602,0.0,0.0,0.0,549.999993781,0.0,549.999995025
[8, 1, 7, 1, 1, 1, 1, 7, 8]:0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
[8, 1, 7, 1, 8, 1, 7, 7, 8]:0.0,0.0,110.0,0.0,110.0,0.0,110.0,0.0,0.0
[1, 7, 8, 1, 1, 7, 1, 8, 1]:0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0
[8, 7, 8, 7, 1, 7, 1, 8, 1]:10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
[8, 7, 8, 7, 1, 7, 7, 8, 8]:10.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0
[8, 7, 8, 7, 7, 7, 7, 8, 8]:-90.0,0.0,-90.0,0.0,0.0,0.0,-90.0,-90.0,-90.0
[1, 7, 8, 1, 1, 1, 1, 8, 7]:50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
[1, 7, 8, 8, 1, 1, 7, 8, 7]:0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
[1, 7, 8, 8, 7, 8, 7, 8, 7]:0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0
[7, 7, 8, 8, 7, 8, 7, 8, 7]:0.0,-90.0,-90.0,-90.0,0.0,-90.0,0.0,-90.0,0.0
[1, 1, 8, 7, 7, 1, 8, 8, 1]:0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
[7, 8, 8, 7, 7, 1, 8, 8, 1]:0.0,49.9504823984,49.9504823984,49.8488842725,0.0,49.9504823984,10.0,0.0,49.9603859187
[8, 1, 1, 1, 1, 1, 8, 7, 7]:0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
[8, 1, 8, 1, 7, 1, 8, 7, 7]:0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
[8, 8, 1, 1, 1, 1, 1, 1, 7]:0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8, 8, 1, 1, 7, 1, 8, 1, 7]:0.0,0.0,49.9999999996,0.0,0.0,49.9999999994,49.9999999996,0.0,0.0
[8, 8, 1, 1, 7, 8, 8, 7, 7]:0.0,39.99335386,49.991692325,49.9870192579,0.0,49.99335386,49.99335386,0.0,0.0
[8, 8, 7, 8, 7, 8, 8, 7, 7]:110.0,110.0,96.0,96.0,0.0,110.0,110.0,110.0,0.0
[1, 1, 1, 7, 1, 8, 7, 8, 1]:0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
[1, 7, 8, 7, 1, 8, 7, 8, 1]:50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0
[7, 7, 8, 7, 1, 8, 7, 8, 8]:0.0,110.0,110.0,110.0,0.0,110.0,110.0,0.0,110.0
[1, 1, 1, 1, 7, 8, 1, 1, 1]:0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0
[8, 1, 1, 7, 7, 8, 1, 1, 1]:10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8, 8, 1, 7, 7, 8, 1, 7, 1]:49.9999999999,49.9999999999,49.9999999999,0.0,0.0,0.0,0.0,49.9999999994,50.0
[8, 8, 1, 7, 7, 8, 8, 7, 7]:49.9999999973,49.9999999967,49.9999999983,0.0,0.0,0.0,49.9999999986,49.9999999986,49.9999996381
[1, 7, 1, 1, 1, 1, 1, 8, 8]:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1, 7, 1, 1, 7, 8, 1, 8, 8]:0.0,0.0,0.0,49.9978221929,0.0,49.9982577543,0.0,0.0,0.0
[1, 7, 8, 7, 7, 8, 1, 8, 8]:0.0,0.0,548.670181598,0.0,0.0,548.670181598,548.337726998,0.0,548.670181598
[1, 7, 1, 1, 8, 8, 1, 8, 7]:0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
[1, 7, 1, 8, 8, 8, 7, 8, 7]:0.0,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0
[8, 1, 8, 1, 1, 1, 7, 7, 8]:0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
[8, 7, 8, 1, 1, 8, 7, 7, 8]:0.0,0.0,0.0,0.0,0.0,100.0,110.0,0.0,110.0
[1, 1, 1, 7, 1, 7, 8, 8, 8]:0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,110.0
[1, 8, 7, 1, 8, 7, 1, 8, 1]:0.0,547.922158748,0.0,549.319132978,549.319132978,0.0,0.0,0.0,0.0
[1, 1, 1, 1, 1, 1, 7, 1, 8]:50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0
[1, 1, 1, 7, 8, 1, 7, 1, 8]:0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0
[8, 1, 1, 7, 8, 1, 7, 7, 8]:530.648595351,0.0,537.615101025,0.0,530.648595351,0.0,530.648595351,0.0,0.0
[8, 8, 8, 7, 7, 8, 7, 1, 1]:0.0,0.0,198.0,0.0,0.0,198.0,198.0,0.0,110.0
[8, 1, 8, 1, 8, 1, 7, 1, 7]:0.0,0.0,10.0,0.0,-100.0,0.0,0.0,0.0,0.0
[8, 1, 8, 8, 8, 1, 7, 7, 7]:0.0,0.0,-90.0,-90.0,-90.0,0.0,-90.0,-90.0,0.0
[1, 1, 8, 1, 7, 1, 1, 1, 1]:50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0
[7, 1, 8, 8, 7, 7, 8, 7, 8]:10.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0
[8, 8, 1, 1, 7, 8, 1, 1, 7]:0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
[8, 8, 1, 1, 7, 8, 7, 8, 7]:0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
[8, 1, 1, 1, 8, 1, 1, 1, 7]:40.0,0.0,50.0,0.0,40.0,0.0,50.0,0.0,50.0
[8, 7, 8, 1, 8, 1, 1, 1, 7]:49.9226287475,0.0,10.0,0.0,49.9226287475,0.0,49.9032859344,0.0,0.0
[8, 7, 8, 1, 8, 7, 1, 8, 7]:48.8741000932,0.0,48.5926251164,0.0,48.8741000932,0.0,48.5926251164,10.0,0.0
[8, 7, 8, 8, 8, 7, 7, 8, 7]:46.0,0.0,60.0,60.0,46.0,46.0,46.0,60.0,0.0
[8, 1, 1, 1, 1, 1, 1, 8, 7]:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8, 1, 1, 8, 1, 1, 7, 8, 7]:0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
[8, 7, 8, 8, 1, 1, 7, 8, 7]:49.9999999948,0.0,49.9999999973,49.9999999973,0.0,39.9999999978,49.9999999611,49.9999999973,0.0
[8, 1, 1, 1, 1, 7, 1, 8, 1]:10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8, 8, 7, 1, 1, 7, 1, 8, 1]:0.0,49.9999988957,0.0,0.0,0.0,0.0,0.0,49.9999982746,49.9999986197
[8, 8, 7, 7, 8, 7, 1, 8, 1]:0.0,97.0,0.0,110.0,110.0,0.0,0.0,110.0,0.0
